Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,TX,Uvalde County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48463,"(29.359795, -99.763448)"
2014,TX,Van Zandt County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48467,"(32.569053, -95.835594)"
2014,TX,Victoria County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48469,"(28.795155, -96.973428)"
2014,TX,Walker County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,85.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48471,"(30.747205, -95.574661)"
2014,TX,Waller County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48473,"(30.012818, -95.994394)"
2014,TX,Ward County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,109.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48475,"(31.514446, -103.100004)"
2014,TX,Washington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48477,"(30.220468, -96.406738)"
2014,TX,Wharton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48481,"(29.277618, -96.231817)"
2014,TX,Wheeler County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48483,"(35.40249, -100.269358)"
2014,TX,Wichita County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,108.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48485,"(33.985825, -98.702083)"
2014,TX,Wilbarger County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,103.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48487,"(34.078681, -99.241511)"
2014,TX,Willacy County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,59.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48489,"(26.471276, -97.682383)"
2014,TX,Williamson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48491,"(30.65376, -97.600993)"
2014,TX,Wilson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48493,"(29.176604, -98.093519)"
2014,TX,Winkler County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,101,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48495,"(31.850587, -103.053204)"
2014,TX,Wise County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48497,"(33.218652, -97.652229)"
2014,TX,Wood County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48499,"(32.790863, -95.380149)"
2014,TX,Yoakum County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48501,"(33.165632, -102.816631)"
2014,TX,Young County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48503,"(33.176675, -98.684821)"
2014,TX,Zapata County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Gender,Male,Race/Ethnicity,White,T6,48505,"(27.000684, -99.174828)"
2014,TX,Zavala County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,48507,"(28.866334, -99.76174)"
2014,TX,Anderson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,95.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48001,"(31.818582, -95.653925)"
2014,TX,Andrews County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48003,"(32.302021, -102.632247)"
2014,TX,Angelina County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,196.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48005,"(31.258117, -94.613734)"
2014,TX,Aransas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48007,"(28.120937, -96.991962)"
2014,TX,Archer County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,104.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48009,"(33.617932, -98.683651)"
2014,TX,Armstrong County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48011,"(34.965465, -101.357628)"
2014,TX,Atascosa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48013,"(28.888644, -98.530393)"
2014,TX,Austin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48015,"(29.88676, -96.2835)"
2014,TX,Bailey County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48017,"(34.067759, -102.819187)"
2014,TX,Bandera County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48019,"(29.754297, -99.258457)"
2014,TX,Bastrop County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48021,"(30.105996, -97.319446)"
2014,TX,Baylor County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,103.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48023,"(33.615467, -99.209649)"
2014,TX,Bee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,74.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48025,"(28.411146, -97.743253)"
2014,TX,Bell County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48027,"(31.045863, -97.482712)"
2014,TX,Bexar County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48029,"(29.453009, -98.524606)"
2014,TX,Blanco County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48031,"(30.272461, -98.397174)"
2014,TX,Borden County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48033,"(32.73961, -101.432429)"
2014,TX,Bosque County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,92.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48035,"(31.905356, -97.634677)"
2014,TX,Bowie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,94.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48037,"(33.448664, -94.416258)"
2014,TX,Brazoria County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,74.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48039,"(29.192432, -95.462105)"
2014,TX,Brazos County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48041,"(30.670047, -96.301543)"
2014,TX,Brewster County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Gender,Female,Race/Ethnicity,White,T6,48043,"(29.81452, -103.250155)"
2014,TX,Brooks County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,41.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48047,"(27.037142, -98.227611)"
2014,TX,Brown County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,104.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48049,"(31.777174, -98.999606)"
2014,TX,Burleson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48051,"(30.499639, -96.621876)"
2014,TX,Burnet County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48053,"(30.797542, -98.182888)"
2014,TX,Caldwell County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48055,"(29.840307, -97.629289)"
2014,TX,Calhoun County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48057,"(28.470103, -96.645264)"
2014,TX,Callahan County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48059,"(32.303606, -99.373446)"
2014,TX,Cameron County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,41.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48061,"(26.133588, -97.544803)"
2014,TX,Camp County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,98.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48063,"(32.981536, -94.975645)"
2014,TX,Carson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48065,"(35.403924, -101.35697)"
2014,TX,Cass County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,101.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48067,"(33.080237, -94.34325)"
2014,TX,Castro County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48069,"(34.530548, -102.257559)"
2014,TX,Chambers County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48071,"(29.745536, -94.609789)"
2014,TX,Cherokee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,103.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48073,"(31.84112, -95.168269)"
2014,TX,Clay County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,106.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48077,"(33.784654, -98.205065)"
2014,TX,Cochran County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48079,"(33.601838, -102.818093)"
2014,TX,Coke County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48081,"(31.89263, -100.527805)"
2014,TX,Coleman County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,102.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48083,"(31.776377, -99.45247)"
2014,TX,Collin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48085,"(33.190918, -96.565087)"
2014,TX,Collingsworth County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48087,"(34.963311, -100.268348)"
2014,TX,Colorado County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48089,"(29.621338, -96.533325)"
2014,TX,Comal County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48091,"(29.812207, -98.289011)"
2014,TX,Comanche County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48093,"(31.95219, -98.561002)"
2014,TX,Concho County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48095,"(31.329231, -99.863384)"
2014,TX,Cooke County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,93,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48097,"(33.641809, -97.204001)"
2014,TX,Coryell County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48099,"(31.395079, -97.800221)"
2014,TX,Crane County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48103,"(31.43088, -102.511613)"
2014,TX,Crockett County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Gender,Female,Race/Ethnicity,White,T6,48105,"(30.727957, -101.413014)"
2014,TX,Crosby County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48107,"(33.612984, -101.303773)"
2014,TX,Culberson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48109,"(31.457503, -104.516424)"
2014,TX,Dallam County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,107.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48111,"(36.272944, -102.596539)"
2014,TX,Dallas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48113,"(32.773775, -96.773226)"
2014,TX,Dawson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,89.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48115,"(32.739263, -101.945821)"
2014,TX,Deaf Smith County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48117,"(34.964992, -102.595958)"
2014,TX,Delta County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48119,"(33.388888, -95.66343)"
2014,TX,Denton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48121,"(33.209951, -97.11254)"
2014,TX,DeWitt County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48123,"(29.085185, -97.361764)"
2014,TX,Dickens County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Gender,Female,Race/Ethnicity,White,T6,48125,"(33.613871, -100.782481)"
2014,TX,Dimmit County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Gender,Female,Race/Ethnicity,White,T6,48127,"(28.422438, -99.751303)"
2014,TX,Donley County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,88.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48129,"(34.964522, -100.813885)"
2014,TX,Duval County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Gender,Female,Race/Ethnicity,White,T6,48131,"(27.686159, -98.514196)"
2014,TX,Eastland County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,93.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48133,"(32.332842, -98.832027)"
2014,TX,Ector County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48135,"(31.869514, -102.545049)"
2014,TX,Edwards County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48137,"(29.981162, -100.305712)"
2014,TX,Ellis County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,87.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48139,"(32.359899, -96.79456)"
2014,TX,El Paso County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48141,"(31.775248, -106.244989)"
2014,TX,Erath County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48143,"(32.240439, -98.21503)"
2014,TX,Falls County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48145,"(31.258898, -96.935139)"
2014,TX,Fannin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48147,"(33.596707, -96.101851)"
2014,TX,Fayette County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48149,"(29.883069, -96.927656)"
2014,TX,Fisher County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48151,"(32.740514, -100.404855)"
2014,TX,Floyd County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,85.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48153,"(34.072796, -101.305009)"
2014,TX,Foard County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,120.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48155,"(33.973911, -99.781641)"
2014,TX,Fort Bend County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48157,"(29.53311, -95.773761)"
2014,TX,Franklin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48159,"(33.183302, -95.215584)"
2014,TX,Freestone County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,89,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48161,"(31.711473, -96.149515)"
2014,TX,Frio County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48163,"(28.865095, -99.110262)"
2014,TX,Gaines County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48165,"(32.735901, -102.629158)"
2014,TX,Galveston County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,74.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48167,"(29.406798, -94.955315)"
2014,TX,Garza County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48169,"(33.172933, -101.302538)"
2014,TX,Gillespie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48171,"(30.324468, -98.949262)"
2014,TX,Glasscock County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48173,"(31.871895, -101.521498)"
2014,TX,Goliad County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48175,"(28.653769, -97.427707)"
2014,TX,Gonzales County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48177,"(29.460268, -97.498962)"
2014,TX,Gray County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48179,"(35.403598, -100.813885)"
2014,TX,Grayson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48181,"(33.629885, -96.670432)"
2014,TX,Gregg County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48183,"(32.47925, -94.816827)"
2014,TX,Grimes County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48185,"(30.550013, -95.987077)"
2014,TX,Guadalupe County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,White,T6,48187,"(29.586354, -97.955007)"
